finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/6732b4c8a49c8191a63bcebf7a60438d,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Unbounded VINTF version range expansion can exhaust memory,"The commit adds a host-side parser for V413 VINTF XML captures. It treats the captured VINTF XML as input and, for version strings matching N.M-K, constructs every minor version with range(start_minor, end_minor + 1). There is no upper bound on the end value or on the total number of generated runtime_match_patterns. Because V413 captures are ultimately derived from device-side files/evidence and the script also accepts a manifest path, a malicious or tampered evidence set can include a Wi-Fi HAL with a version such as 2.0-1000000000. When V414 parses that record, it attempts to materialize a billion strings, causing excessive CPU and memory use and likely terminating the process or destabilizing the host. The fix should reject unreasonable version ranges, enforce a small maximum range width consistent with VINTF semantics, and fail closed on malformed or oversized numeric components before list construction.",medium,new,2026-05-20T14:31:35.189257Z,2026-05-20 12:15:25 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,05e2c0e9014e8f6cb93cb4517fe2bee3fbce0685,scripts/revalidation/wifi_v414_static_runtime_target_classifier.py,
https://chatgpt.com/codex/cloud/security/findings/cd6d51f3ddf88191a5b691eca5bc02a7,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Broken Wi-Fi surface regexes bypass readiness blockers,"The collector intends to verify that no Wi-Fi-like network devices and no servicemanager/hwservicemanager/Wi-Fi daemon processes are active before reporting the VINTF declaration inventory as ready. However, both regexes use raw strings with double backslashes, e.g. `r""\\b(...)\\b""` and `r""wlan\\S*""`. In Python regex syntax this matches literal backslash sequences rather than word boundaries, whitespace, non-whitespace, or digits. As a result, normal lines such as `wlan0:` or `hwservicemanager` do not match. `active_surface()` therefore returns empty lists, `manager-wifi-process-surface-clean` passes instead of blocking, and `decide()` can return `v413-vintf-wifi-declarations-ready` on a dirty live device. This is a validation/safety-gate bypass rather than direct code execution, but it undermines the repository's stated no-Wi-Fi-bring-up and clean-surface controls.",medium,new,2026-05-20T14:32:32.509152Z,2026-05-20 12:10:17 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,627da08efb344087e61ef608cebbb772af91889f,scripts/revalidation/wifi_v413_vintf_wifi_declared_services.py,
https://chatgpt.com/codex/cloud/security/findings/340b1a7318f08191a791337294216b3f,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V412 router trusts manifest-controlled live output paths,"The newly added host-side router accepts a V411 manifest path and then constructs the live output path directly from the manifest's `live_result.file`. The value is not required to be relative, is not normalized back under the manifest/evidence directory, is not checked to be a regular file, and is read in full with `Path.read_text()`. Because `Path(parent) / absolute_path` resolves to the absolute path, a crafted manifest can point the router at files such as `/etc/...`, `/dev/zero`, a FIFO, or a very large file. This can disclose Wi-Fi-looking tokens and file-existence/path information into the generated evidence, and more importantly can hang or exhaust memory when reading special or large files. The router then bases a successful `wifi-service-candidates-ready` decision on parsed content from that attacker-selected file. The fix should constrain `live_result.file` to a relative path inside the V411 evidence directory, reject `..` escapes and absolute paths, require a regular file, and impose a conservative size limit before reading.",medium,new,2026-05-20T14:32:18.042955Z,2026-05-20 11:57:54 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,5270710121363bada4f096fce0e5d9038c5115d7,scripts/revalidation/wifi_v412_registration_result_router.py,
https://chatgpt.com/codex/cloud/security/findings/4e993dda7ab081919700ec60326f1239,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Stale evidence manifests can bypass V411 safety gates,"The executor accepts an existing --out-dir, only chmods it, and does not remove or isolate previous step evidence. After running the deploy and query-preflight subprocesses, it ignores the StepResult rc/ok values and calls deploy_ok() or query_preflight_ok(), which simply load manifest.json from the step directory and check decision/pass. If a prior successful run, or a local attacker with write access to the evidence directory, leaves a passing deploy/manifest.json or query-preflight/manifest.json behind, and the current subprocess crashes, times out, or otherwise fails before writing a fresh manifest, the wrapper can treat the stale manifest as current success and proceed. In full/live mode this can advance to the live query step, which starts service-manager and Wi-Fi HAL components on the rooted device, bypassing the intended fail-closed preflight/deploy gate. The wrapper should either require a fresh empty run directory, delete per-step output before executing, require the subprocess rc to be zero, and/or validate that the loaded manifest was generated by the current step invocation.",medium,new,2026-05-20T14:33:16.740728Z,2026-05-20 11:48:17 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,5f6a6bf8937e7c265ea991191075a0e1edac11cb,scripts/revalidation/wifi_v411_deploy_query_executor.py,
https://chatgpt.com/codex/cloud/security/findings/15cddf4596208191906209e18b66f046,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V408 gate accepts spoofed no-bringup markers,"The V408 runner is intended to classify whether prior V407 evidence preserved the no-bringup boundary before routing later Wi-Fi gates. However, it checks the boundary by calling has_all(text, boundary_needles), which only verifies that strings such as wifi_hal_composite_start.scan_connect_linkup=0 appear somewhere in the transcript. It does not parse these fields as authoritative key/value records, does not reject duplicate or later contradictory values, and does not require the final parsed value to be 0. As a result, a transcript containing both wifi_hal_composite_start.scan_connect_linkup=0 and wifi_hal_composite_start.scan_connect_linkup=1 is still accepted for the no-bringup-boundary check. If an attacker or compromised evidence source can influence the transcript consumed by this host-side gate, they can cause an unsafe or inconsistent V407 run to be classified as v408-hal-registration-service-surface-evidence-ready, weakening the workflow safety boundary.",medium,new,2026-05-20T14:43:53.138606Z,2026-05-20 10:24:49 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,c2e31e2979abdcd82f1fd1cbd141dfeacec009d1,scripts/revalidation/wifi_hal_registration_surface_v408_packet.py,
https://chatgpt.com/codex/cloud/security/findings/b207c300fb388191943825ac735e1777,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V404 packet executes helper before validating its hash,"The V404 readiness packet is documented as non-mutating and includes a `helper-v22` integrity check, but `run_read_only()` executes every command in `READ_ONLY_COMMANDS` before `live_checks()` evaluates the helper hash. That command list includes both `sha-helper` and then `helper-usage`, where `helper-usage` invokes `run <helper>` on the device. Because these commands are sent through the native root shell, a previously replaced helper at `/cache/bin/a90_android_execns_probe` would execute with root privileges before the script decides whether the hash matches. This turns the packet into an activation point for a persistent malicious helper in `/cache/bin`, contrary to the fail-closed/hash-gated intent.",medium,new,2026-05-20T14:43:51.944598Z,2026-05-20 09:09:52 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,b1b2e9ac121a979ebdcc795c9d8cdc7613150dac,scripts/revalidation/wifi_private_composite_hal_readiness_packet.py,
https://chatgpt.com/codex/cloud/security/findings/4d5c7e1526308191946ab1ed062bd2e1,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Readiness packet ignores extra preflight blockers,"The added `wifi_v392_current_readiness_packet.py` is intended to confirm that V392 is blocked only by the expected remote-helper/approval-gate conditions before recommending an exact-approved executor command. However, its deploy and live checks only verify the top-level decision string, one expected helper check, the approval-gate check, and the no-mutation flags. It does not inspect the rest of the input manifest checks for other non-passing `blocker` entries such as native health failures, active service-manager processes, Wi-Fi link surface, missing runtime materials, property-root failures, or binder-node contamination. As a result, a manifest with `decision=execns-helper-v21-deploy-blocked`, `remote-helper-v21=needs-deploy`, and `approval-gate=needs-operator` still passes readiness even if it also contains unrelated blocked safety checks. The same issue exists for the live preflight path. The packet then returns `v392-current-readiness-ready-for-approval` and emits an `--apply --assume-yes` recommended command. The downstream executor appears to rerun preflights, which limits direct exploitability, but this commit introduces a false-positive safety/approval gate that can mislead operators or automation into granting approval in an unsafe state.",medium,new,2026-05-20T14:46:13.554332Z,2026-05-20 07:24:34 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,7ab52231cba40fdbc606bf54a358cbca884e1714,scripts/revalidation/wifi_v392_current_readiness_packet.py,
https://chatgpt.com/codex/cloud/security/findings/ce1e5116cd088191a22427e3a5f5ca6c,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V392 router trusts failed manifests for HAL readiness,"The router extracts the executor manifest pass field, but the HAL-readiness branch does not require it to be true. It also accepts any decision string containing service-manager-start-only-live-pass or ending in hal-readiness-next-ready. As a result, a forged, stale, or inconsistent executor manifest such as {""decision"":""attacker-hal-readiness-next-ready"",""pass"":false,""wifi_bringup_executed"":false} is routed as v392-post-live-router-hal-start-only-packet-ready with pass=true and the reason ""service-manager start-only path is clean"". The tool is host-only and does not directly execute device commands, so this is not immediate code execution. However, it undermines the evidence-based safety gate that is supposed to keep Wi-Fi HAL/start work blocked until clean V392 evidence exists. In workflows or automation that consume this router's manifest, this can cause unsafe progression to the next privileged device-operation approval step.",medium,new,2026-05-20T14:46:39.599704Z,2026-05-20 07:19:34 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,186d77083e00312929863ef6a55e2943f0a053be,scripts/revalidation/wifi_v392_post_live_router.py,
https://chatgpt.com/codex/cloud/security/findings/af1befd037588191b9e1acf6bc1615b6,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Framechain ELF resolver allows path traversal outside roots,"The commit adds automatic ELF root discovery and path suffix rewriting for framechain map rows. A run log controls capture.crash.maprow.frameN_ra.path. If that path contains a helper namespace segment such as '/root/../../../../bin/ls', path_suffixes() extracts the suffix after '/root/' and root_candidates() joins it directly to an auto-discovered root. The code then accepts candidate.is_file() and invokes addr2line on that path. Because the candidate is never resolved and checked for containment under the intended ELF root, '..' components can escape the cache root and make the analyzer process arbitrary host files as ELF inputs. In the default V393 flow this is more exposed because auto ELF roots are enabled unless --no-auto-elf-cache is supplied. Practical impact is bounded: the attacker needs the operator to analyze a malicious or attacker-influenced run log, and addr2line is run with an argument list and a timeout. Still, this creates a host-side file probing / parser-exposure primitive and can leak symbol/source metadata for host ELF files or trigger addr2line parser bugs/DoS on unintended files.",medium,new,2026-05-20T14:44:35.757408Z,2026-05-20 07:15:07 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,0d0572e72b1afec3b1573f7ce9703828ba2ef84c,scripts/revalidation/wifi_service_manager_framechain_analyze.py,
https://chatgpt.com/codex/cloud/security/findings/1cc092e17e6c8191906ce9ea83e88db1,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Crash symbolizer allows ELF root path traversal,"scripts/revalidation/wifi_service_manager_crash_symbolize.py parses capture.crash.maprow.*.path values from the supplied run log and passes the resolved file to addr2line. For absolute map paths it strips only the leading slash and appends the remainder to each --elf-root; for relative paths it appends the raw path directly. Because the result is never resolved and checked to remain under the ELF root, a crafted log can use paths such as /../../../../bin/sh or ../../../../some/file to escape the chosen root. If the escaped path exists, the tool invokes addr2line on that host file. This crosses the intended artifact boundary, can leak symbol/source metadata from unintended host binaries, can corrupt analysis results, and unnecessarily exposes host-side binary parsers to attacker-selected files.",medium,new,2026-05-20T14:49:18.596748Z,2026-05-20 06:36:24 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,0efdade52f4a932a546b08fe0b0e642e39e7a418,scripts/revalidation/wifi_service_manager_crash_symbolize.py,
https://chatgpt.com/codex/cloud/security/findings/09f08a56e7fc8191aa2aa7c58be0b627,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Handoff docs re-enable unsafe NCM auto-interface setup,"The newly added handoff document recommends `python3 scripts/revalidation/ncm_host_setup.py setup --allow-auto-interface` for optional NCM setup. That flag is explicitly the opt-in escape hatch for automatic host interface selection. In the associated script, the target host interface is selected from `ncm.host_addr` parsed from device/helper output, and the selected interface is then passed to sudo-capable `ip addr replace ... dev <interface>` and `ip link set <interface> up`. A malicious or compromised device helper, or spoofed bridge output, can report the MAC address of an unintended host NIC, causing the operator's host to reconfigure the wrong interface when following the new documentation. The safer workflow is to require `--interface <known USB/NCM ifname>` or, at minimum, document `--allow-auto-interface` only as a trusted single-device diagnostic fallback with an explicit warning.",medium,new,2026-05-19T21:31:17.203275Z,2026-05-20 04:20:26 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,c86f1153f5f6eff3986376bed5de42f94eb5e14f,docs/operations/WIFI_V384_PTRACE_LIVE_HANDOFF.md | scripts/revalidation/ncm_host_setup.py,
https://chatgpt.com/codex/cloud/security/findings/a5fa315587fc8191b14a5415969d3b21,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Stale manifests can bypass V384 preflight gating,"The executor runs child tools, records their return code in StepResult, but then decides whether to continue by re-reading fixed manifest paths under the selected output directory. It does not require the just-executed step to have rc == 0, does not clear old manifests before running, and does not bind manifests to the current invocation. If the output directory contains stale pass manifests and the current deploy or live-preflight subprocess fails before writing a fresh manifest, deploy_ok() or live_preflight_ok() can still return true. In an approved `full` run this can advance to the live service-manager ptrace-lite command despite the current deploy/preflight having timed out or failed. This does not bypass the exact approval phrase requirement, but it does bypass the safety checks that are supposed to fail closed before root device commands/daemon-start attempts.",medium,new,2026-05-19T21:32:09.025232Z,2026-05-20 04:18:40 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,cbd1d5cbc1f3db85e07336e18dc02f36f1093ef6,scripts/revalidation/wifi_v384_deploy_live_executor.py,
https://chatgpt.com/codex/cloud/security/findings/5e3b24ec8270819197863d5bbf89df92,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Ptrace capture can run with stale V373 approval,"The commit adds a V384 wrapper with a new exact approval phrase for ptrace-lite service-manager crash capture, and the report states older V382/V373 phrases are not sufficient. However, the underlying reusable runner was also extended to accept `--capture-mode ptrace-lite` while its `approved()` function still compares against the imported V373 approval phrase. If helper v15 is already deployed, or the caller overrides `--helper-sha256` to match it, invoking the generic runner with the old V373 phrase, `--capture-mode ptrace-lite`, `--apply`, and `--assume-yes` causes `approved()` to return true. The runner then appends both `--capture-mode ptrace-lite` and `--allow-service-manager-start-only`, satisfying the C helper's only ptrace-lite authorization check. This bypasses the intended V384-specific approval wrapper and permits bounded service-manager execution under ptrace, including collection of registers, maps, status, and crash metadata, using a stale approval phrase.",medium,new,2026-05-19T21:32:57.726534Z,2026-05-20 04:14:22 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,95bfc5e18427b84d0b79304494fc17272d94a2f5,docs/reports/NATIVE_INIT_V384_SERVICEMANAGER_CRASH_CAPTURE_2026-05-20.md | scripts/revalidation/wifi_service_manager_start_only_live_runner.py | scripts/revalidation/wifi_service_manager_start_only_approval_packet.py | scripts/revalidation/wifi_service_manager_start_only_v384_live_runner.py | stage3/linux_init/helpers/a90_android_execns_probe.c,
https://chatgpt.com/codex/cloud/security/findings/49f6025c642c81918de2939698c1af73,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Stale manifests can bypass V382 executor safety gates,"The executor runs child scripts and then decides whether to proceed by reading fixed manifest paths under --out-dir. It does not delete old manifests before running a step, does not require the just-run StepResult to be successful, and does not validate freshness/current run metadata in the manifest. If a previous successful manifest remains, or a local attacker who can write the evidence directory plants one, a child step can fail or time out while the executor still observes the stale pass decision. The most security-relevant case is live-preflight: with an approved live invocation, a stale live-preflight/manifest.json containing service-manager-start-only-live-preflight-ready/pass=true causes the executor to run the live command even when the current live preflight failed or was not actually performed. The same pattern affects final readiness and deploy checks in full/deploy flows. This weakens the fail-closed guard intended to ensure the device is in a clean, bounded state before root/device-mutating service-manager smoke actions are started.",medium,new,2026-05-19T21:31:51.692369Z,2026-05-20 03:42:38 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,0479bec6af986b9e5b9c05fa78daa328c46e645b,scripts/revalidation/wifi_v382_deploy_live_executor.py,
https://chatgpt.com/codex/cloud/security/findings/e0c4a9fe16e881918d4e53f6571a8124,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V382 readiness gate executes device commands while reporting none,"The added readiness gate runs the V382 deploy preflight as part of a supposedly host-only approval check. That preflight is not host-only: it calls run_read_only_preflight(), which sends cmdv1 commands to the native-init device shell, including running /cache/bin/toybox and /cache/bin/a90_android_execns_probe. The new aggregator explicitly disables the no-device-execution requirement for this step, treats an absent device_commands_executed field as acceptable, and then writes its own top-level manifest with device_commands_executed set to false unconditionally. This can mislead operators or automation into believing no device-side root commands were executed before approval. If persistent helpers such as /cache/bin/toybox or /cache/bin/a90_android_execns_probe have been tampered with, running this allegedly host-only gate may execute attacker-controlled code as root on the device. Even without helper tampering, the audit/approval boundary is bypassed because root device commands occur during a no-approval readiness command.",medium,new,2026-05-19T21:32:26.077264Z,2026-05-20 03:30:12 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,71d30a710bfa042e69490ed58abe4bdb2581acfc,scripts/revalidation/wifi_v382_final_readiness.py | scripts/revalidation/wifi_execns_helper_v12_deploy_preflight.py | docs/reports/NATIVE_INIT_V382_FINAL_READINESS_2026-05-20.md,
https://chatgpt.com/codex/cloud/security/findings/90748ee1f77c8191b2070339c5dcea79,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Serial fallback bypasses helper install path validation,"This commit adds an automatic serial fallback for helper deployment. The previous NCM path delegates installation to tcpctl_host.py, whose command_install() calls validate_install_target() to restrict installs to /cache/bin/, /cache/a90-runtime/bin/, or /mnt/sdext/a90/bin/ and reject unsafe paths. The new run_serial_install() path directly derives target, target_dir, staging, and tmp_target from args.remote_helper and then removes, decodes, chmods, mv -f's, hashes, and executes that target without equivalent validation. Because transfer_method defaults to auto, any NCM reachability failure silently selects this unvalidated serial path. A caller who can influence --remote-helper, --local-helper, and --helper-sha256 for an approved run can cause root-side writes/moves outside the documented /cache/bin helper replacement boundary. This is constrained by the lab workflow and existing root control channel, but it weakens the script's guardrail that the approval phrase authorizes only replacing /cache/bin/a90_android_execns_probe.",medium,new,2026-05-19T21:37:20.592389Z,2026-05-20 02:12:19 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,a51bf913949304e8a78c9d6ba10c330b125ae72a,scripts/revalidation/wifi_execns_helper_v12_deploy_preflight.py | scripts/revalidation/tcpctl_host.py,
https://chatgpt.com/codex/cloud/security/findings/adea1cf6ac34819186dfc273927ead01,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V373 preflight can run a mutable helper before approval,"The added `wifi_service_manager_start_only_smoke.py` advertises preflight as read-only and fail-closed, but `PREFLIGHT_COMMANDS` includes `run /cache/bin/a90_android_execns_probe` without arguments. That path is reached by the `preflight` subcommand with no approval phrase and with no hash/version validation of the helper. Because `/cache/bin` is persistent mutable device storage in this project, a stale or attacker-replaced helper would execute as root during what operators expect to be a non-mutating safety check. The script then decides whether the required mode exists by searching the helper's output for a substring, so a malicious helper can both execute code and spoof the capability check. Separately, if blocker checks are present, `decide()` still returns `pass=True`, and `main()` exits 0, so shell/CI automation using the process status as the safety gate can continue despite `service-manager-start-only-smoke-blocked`.",medium,new,2026-05-19T21:37:22.894768Z,2026-05-20 01:40:09 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,366cf6db367229942e48959015039b548e4e7e54,scripts/revalidation/wifi_service_manager_start_only_smoke.py,
https://chatgpt.com/codex/cloud/security/findings/ffccbc6d8bd08191bf440277d767777d,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Approval packet treats failed safety probes as clean,"The added approval-packet script is intended to be a fail-closed gate before a later service-manager start-only smoke. However, several safety checks do not require the underlying captures to succeed. If the `ps` capture fails or returns no text, `manager_process_lines()` returns an empty list and `service-manager-processes-clean` passes. If `/proc/net/dev` cannot be captured, `wifi-link-surface-clean` also passes. The Binder-node check treats any failed `stat` capture as absence, without distinguishing an expected ENOENT result from a transport/protocol/tool failure. As a result, a broken or intentionally interfered-with probe can produce `process_count=0`, `wifi_link_count=0`, and `binder=False` and allow the manifest decision to become `service-manager-start-only-approval-packet-ready`. This weakens the approval boundary around starting privileged Android service-manager components and can lead automation/operators to proceed while the device state was not actually verified.",medium,new,2026-05-19T21:36:43.552754Z,2026-05-20 01:35:21 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,3ea7dff4e68c05e55ad1fa7023a839b26d9b0844,scripts/revalidation/wifi_service_manager_start_only_approval_packet.py,
https://chatgpt.com/codex/cloud/security/findings/e8cc806bf3b48191aef41917eef1fb57,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Live executor trusts stale smoke manifests after failed run,"In `run` mode, the executor launches the V366 live smoke step, but it never checks the returned `StepResult` before routing the result. Instead, it immediately invokes the router against `args.live_out_dir / ""manifest.json""` and decides success solely from the router decision. Because `--live-out-dir` is user-controlled and defaults to a stable directory, a stale manifest from a previous successful run, or a forged/unwritable manifest left in that directory, can cause the router to return `runtime-repair-smoke-router-service-runtime-next-ready` even if the current live smoke subprocess failed, timed out, crashed, or could not write fresh evidence. This breaks the intended fail-closed behavior of the executor and can falsely advance the workflow toward the next privileged service-manager approval step.",medium,new,2026-05-19T21:38:25.223228Z,2026-05-20 01:30:08 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,d52d624c87afa229b4a1e4b1e43ea549320fac48,scripts/revalidation/wifi_runtime_repair_smoke_live_executor.py,
https://chatgpt.com/codex/cloud/security/findings/28ac57d342ec8191a1d7c8872cf4151c,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Cleanup failure ignored by smoke result router,"The newly added wifi_runtime_repair_smoke_result_router.py accepts and loads --cleanup-manifest, but route_result() makes its safety decision solely from the approval packet and smoke manifest. If a stale or previously successful smoke manifest is present while the cleanup manifest indicates a later cleanup failure or dirty postflight state, the router still returns runtime-repair-smoke-router-service-runtime-next-ready with pass=true. This can incorrectly advance the workflow toward a later service-manager start-only approval packet even though cleanup evidence says temporary nodes or other postflight state may still be unsafe. The router itself does not mutate the device, so exploitation requires an operator or automation to trust its output, but this is a safety-gate bypass in the privileged device-control workflow.",medium,new,2026-05-19T21:37:44.744142Z,2026-05-20 01:18:43 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,5c47b19f75dbb70393f3674d79fa0f1a853eda62,scripts/revalidation/wifi_runtime_repair_smoke_result_router.py,
https://chatgpt.com/codex/cloud/security/findings/d22399d53dd881918bf1bcbc2ce47b30,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Guarded smoke runner can delete live device nodes,"The added `wifi_runtime_repair_smoke.py` is intended to be fail-closed and only create temporary device nodes after preflight validation and an exact approval phrase. In practice, `build_manifest()` executes the mutation block as soon as the approval phrase and flags are present, before `build_checks()` evaluates the V365 manifest, required inputs, `/proc/partitions` metadata, existing Binder nodes, service-manager state, or Wi-Fi cleanliness. Separately, the `cleanup` subcommand is exposed without the approval phrase and immediately runs `rm -f` over all hard-coded target nodes. The script also does not track which nodes it created: `create_nodes()` skips creation when a node already exists, but `cleanup_nodes()` still removes every path in `CLEANUP_PATHS`. As a result, running the new supposedly guarded helper can delete pre-existing `/dev/binder`, `/dev/hwbinder`, `/dev/vndbinder`, or `/dev/block/sda29`, or can create/use hard-coded device nodes even when preflight checks would later mark the run blocked.",medium,new,2026-05-19T21:36:45.336652Z,2026-05-20 00:54:25 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,cc1c0990cf425a597dcae751f6f82354ee799400,scripts/revalidation/wifi_runtime_repair_smoke.py,
https://chatgpt.com/codex/cloud/security/findings/63c14f6453688191935bfa6f2e4801bd,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,V365 packet trusts unverified /cache/bin helpers,"The added live-mode collector uses `run /cache/bin/toybox ...` for read-only checks before verifying the integrity of that binary, and it only `stat`s `/cache/bin/a90_android_execns_probe` before generating a future V366 command that runs it as root. In this project, `/cache/bin` is a persistent trust boundary: if a compromised host, prior control-channel exposure, recovery session, or other actor with write access replaces those helpers, V365 can still report the packet as ready and can immediately execute a malicious `toybox` during live collection. The generated repair steps then encourage later execution of an unverified `a90_android_execns_probe`. Presence checks do not establish artifact identity. The script should require device-side helper manifest verification or explicit SHA-256/marker checks for `toybox` and `a90_android_execns_probe` before any `run /cache/bin/...` command, and should block the packet if helper integrity cannot be proven.",medium,new,2026-05-19T21:39:12.948033Z,2026-05-20 00:46:43 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,42100f00368105cf8405774cdbc887e9cca51369,scripts/revalidation/wifi_service_runtime_repair_packet.py,
https://chatgpt.com/codex/cloud/security/findings/8ec7db170de481919e8783266058e217,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Handoff linter can approve arbitrary commands,"The added host-only linter is intended to validate that generated V340 preflight/live/cleanup commands safely invoke scripts/revalidation/wifi_private_property_namespace_proof.py with the expected approval phrase and output directories. However, command_view() scans the entire parsed argv for any item ending in wifi_private_property_namespace_proof.py and check_command() accepts that as the script. It never verifies argv[0]/argv[1], the Python interpreter, or that the runner path is actually the executable script. A malicious manifest command such as `python3 -c 'malicious code' scripts/revalidation/wifi_private_property_namespace_proof.py --out-dir ... --approval-phrase ... --allow-device-mutation --assume-yes run` is therefore marked PASS even though executing it runs the `-c` payload instead of the approved runner. The parser also takes the first occurrence of options like --out-dir, while argparse consumers normally use the last value, so duplicate arguments can hide the actual runtime values from the linter. This undermines the linter as a security gate before operator or automation execution of generated commands.",medium,new,2026-05-19T14:22:21.864314Z,2026-05-19 20:25:44 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,f92fd1e4bc028909813360dc373bfdc4c02b31d3,scripts/revalidation/wifi_v317_handoff_command_contract.py | scripts/revalidation/wifi_v317_gate_refresh.py,
